Product_id,Discounted price,Actual price,Discount %,Rating,Rating count,User id,savings,total revenue,top rating products,top  20  products  by revenue,
B07JW9H4J194,$217.00,$237.00,8%,3.80,"7,354",AG6LARJ3IHDAIRVVN6WW4Q6JTPJA,$20.00,"$1,595,818.00",need_improvement,,
B07JW9H4J193,$215.00,$499.00,57%,3.50,121,AE4755NP2P2WIA3W6UZ4GBQUMYJQ,$284.00,"$26,015.00",need_improvement,,
B07JW9H4J191,$213.00,$499.00,57%,3.70,246,AFYOI4QB47I7I4QHNU3PF6ZZCAEA,$286.00,"$52,398.00",need_improvement,,
B07JW9H4J190,$210.00,$399.00,47%,4.10,"1,717",AG44ZU44LAA7BHECDW5VB2ZMEP2A,$189.00,"$360,570.00",high rated,,
B07JW9H4J185,$209.00,$499.00,58%,3.90,536,AHQC27SWWMUOTO3W7NGIG7KPX2AQ,$290.00,"$112,024.00",need_improvement,,
B07JW9H4J186,$209.00,$600.00,65%,4.40,"18,872",AFXA73X6367FW6C7AQNXOTR7BZ3A,$391.00,"$3,944,248.00",high rated,,
B07JW9H4J187,$209.00,$499.00,58%,4.00,479,AG6BJSKUOVW6DOSEHJ6OLIDCO5MA,$290.00,"$100,111.00",high rated,,
B07JW9H4J188,$209.00,$499.00,58%,3.60,104,AHICRWO4RPGT5JZX5X62PHKEIOAA,$290.00,"$21,736.00",need_improvement,,
B07JW9H4J189,$209.00,$499.00,58%,3.90,536,AENFDXWEAU44PPUHUUVPYH77NQOA,$290.00,"$112,024.00",need_improvement,,
B07JW9H4J184,$205.00,$499.00,59%,3.80,313,AEDY5UAJ26E6AID2QBRV2B3DEOEQ,$294.00,"$64,165.00",need_improvement,,
B07JW9H4J183,$204.00,$599.00,66%,3.60,339,AHFLHYGGLNAPDY7RTZ4NA4OFL22Q,$395.00,"$69,156.00",need_improvement,,
B07JW9H4J182,$200.00,$230.00,13%,4.40,"10,170",AH4EVNVE6UOOFIDLJ45XA6SXIILQ,$30.00,"$2,034,000.00",high rated,,
B07JW9H4J146,$199.00,$349.00,43%,4.10,314,AG6WSLLXZY52HSQUY5PRCXTCYQYQ,$150.00,"$62,486.00",high rated,,
B07JW9H4J147,$199.00,$499.00,60%,4.10,602,AFOYOG3YKIOLPTLR3RZNRGUHHEAQ,$300.00,"$119,798.00",high rated,,
B07JW9H4J148,$199.00,$999.00,80%,4.50,127,AE4KODYP3MGRZS2JI6V7ZWVI5CHA,$800.00,"$25,273.00",high rated,,
B07JW9H4J149,$199.00,$999.00,80%,4.10,425,AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,$800.00,"$84,575.00",high rated,,
B07JW9H4J150,$199.00,$499.00,60%,3.70,612,AGDDIKK55GNJNHHGBYXRZNFAJVSQ,$300.00,"$121,788.00",need_improvement,,
B07JW9H4J151,$199.00,$399.00,50%,4.20,"1,335",AHUXDK77R5GLFKEDEMYFDNCN2OQQ,$200.00,"$265,665.00",high rated,,
B07JW9H4J152,$199.00,$999.00,80%,4.20,85,AH4OX4YZN7FYK5EGLIGSPL7V5GEA,$800.00,"$16,915.00",high rated,,
B07JW9H4J153,$199.00,$999.00,80%,3.00,,AHWRZWPCTG6ICA7WTNLNNZXWFI5Q,$800.00,$0.00,need_improvement,,
B07JW9H4J154,$199.00,$399.00,50%,4.20,"1,335",AEQ2YMXSZWEOHK2EHTNLOS56YTZQ,$200.00,"$265,665.00",high rated,,
B07JW9H4J155,$199.00,$999.00,80%,4.30,87,AHCZZTKJ5WN7WJSQU3HWL2LK6XQA,$800.00,"$17,313.00",high rated,,
B07JW9H4J156,$199.00,$499.00,60%,3.80,538,AELBDTDLN6LH4TEVDSSVNVRMHOTA,$300.00,"$107,062.00",need_improvement,,
B07JW9H4J157,$199.00,$349.00,43%,4.00,"43,993",AHCY2NLFROLZAQ3YQAKVF3DMHB7Q,$150.00,"$8,754,607.00",high rated,,
B07JW9H4J158,$199.00,$999.00,80%,3.90,"7,928",AHR4WZ6M4WXGQP65Z6SSP4LBJJ7A,$800.00,"$1,577,672.00",need_improvement,,
B07JW9H4J159,$199.00,$499.00,60%,4.10,"1,786",AFHFQB5UN57HBBYIGBV4YYZDXSZQ,$300.00,"$355,414.00",high rated,,
B07JW9H4J160,$199.00,$299.00,33%,4.00,"43,994",AF37SWB5BJAXD6F2Q74M6HJIHADA,$100.00,"$8,754,806.00",high rated,,
B07JW9H4J161,$199.00,$499.00,60%,4.10,"13,045",AEQGYJXCSCCNZSPU6KO2ROAMEJXA,$300.00,"$2,595,955.00",high rated,,
B07JW9H4J162,$199.00,"$1,099.00",82%,4.00,"3,197",AFFSKDBFEU4DW4HMBLQ52IQXBHZA,$900.00,"$636,203.00",high rated,,
B07JW9H4J163,$199.00,"$1,899.00",90%,4.00,"4,740",AHXVJ4RECEDVRCX2R7BYOMRO7KJQ,"$1,700.00","$943,260.00",high rated,,
B07JW9H4J164,$199.00,$499.00,60%,4.10,602,AEKJYGHV46KB5CVLQS54Y77VRNDA,$300.00,"$119,798.00",high rated,,
B07JW9H4J165,$199.00,$349.00,43%,4.00,"43,994",AHYZC7TAK75CSXYF2V57TT2XB3VA,$150.00,"$8,754,806.00",high rated,,
B07JW9H4J166,$199.00,$999.00,80%,3.90,"7,928",AG7KK4DGWS4RKQ2S7Z7KDSWSNT6A,$800.00,"$1,577,672.00",need_improvement,,
B07JW9H4J167,$199.00,$599.00,67%,4.50,"13,568",AHIZSFJAXQCBI5OCUHJFSGIARK7Q,$400.00,"$2,700,032.00",high rated,,
B07JW9H4J168,$199.00,$699.00,72%,4.20,"12,153",AH63HFCY2DBQCGPIVKPHXNHTA7WA,$500.00,"$2,418,447.00",high rated,,
B07JW9H4J169,$199.00,$499.00,60%,3.30,"2,804",AFDP6MHD6SSBGTNIH6VX4FQDKNUQ,$300.00,"$557,996.00",need_improvement,,
B07JW9H4J170,$199.00,$750.00,73%,4.50,"74,976",AFQJZK36S3SRAAAD3376U4KTPU6Q,$551.00,"$14,920,224.00",high rated,,
B07JW9H4J171,$199.00,$999.00,80%,3.90,"1,075",AET3FR7J3R37VHFFZQHMBLV5ELOA,$800.00,"$213,925.00",need_improvement,,
B07JW9H4J172,$199.00,$499.00,60%,3.60,"2,492",AGOCKZ76H6K5XE67QWLOFO5SZMJQ,$300.00,"$495,908.00",need_improvement,,
B07JW9H4J173,$199.00,$999.00,80%,4.00,575,AHX5COLYUD4DO3WUMFCOQ47NPJFQ,$800.00,"$114,425.00",high rated,,
B07JW9H4J174,$199.00,$499.00,60%,4.30,"9,998",AGVCTA243VHAYH4RQKB4TVYSPC7Q,$300.00,"$1,989,602.00",high rated,,
B07JW9H4J175,$199.00,$999.00,80%,4.20,362,AGYNRGEH26Z7PFCEBRVWTJ6RZ4PA,$800.00,"$72,038.00",high rated,,
B07JW9H4J176,$199.00,$395.00,50%,4.20,"92,595",AFBJUY4B45VSG7ROPSXR44Y3PCJA,$196.00,"$18,426,405.00",high rated,,
B07JW9H4J177,$199.00,$349.00,43%,4.10,314,AFE4ZYVJSLM3MSXZHWHIWFGRMNPQ,$150.00,"$62,486.00",high rated,,
B07JW9H4J178,$199.00,$499.00,60%,4.10,602,AFIVMIYDHVSWUJ77XS632R7TSN6A,$300.00,"$119,798.00",high rated,,
B07JW9H4J179,$199.00,$799.00,75%,4.10,"7,333",AEUXMKJNJJBXOKFC3FADQRG2OIMQ,$600.00,"$1,459,267.00",high rated,,
B07JW9H4J180,$199.00,$999.00,80%,4.50,127,AHZJHJWFZLYD64GVP4PXVI2F4LXA,$800.00,"$25,273.00",high rated,,
B07JW9H4J181,$199.00,"$1,999.00",90%,3.70,"2,031",AHX7I43IUBTBR5SMBWXO2VWLFLDA,"$1,800.00","$404,169.00",need_improvement,,
B07JW9H4J145,$198.00,$800.00,75%,4.10,"9,344",AGTIINLWR6VP2OSW5R25BYBG5HLQ,$602.00,"$1,850,112.00",high rated,,
B07JW9H4J143,$197.00,$499.00,61%,3.80,136,AHCJOEQEARI6IQ2XGJ6HTGQSRUXQ,$302.00,"$26,792.00",need_improvement,,
B07JW9H4J142,$195.00,$499.00,61%,3.70,"1,383",AFQGGBH7UOPRRK6A4FS6UAHBBR6Q,$304.00,"$269,685.00",need_improvement,,
B07JW9H4J141,$191.00,$225.00,15%,4.40,"7,203",AFZD4RCAOTL4JRRKT6WHVVJWDNHA,$34.00,"$1,375,773.00",high rated,,
B07JW9H4J140,$190.00,$220.00,14%,4.40,"2,866",AGQPAKYDQNK56M5SRVNDN4XOEDKQ,$30.00,"$544,540.00",high rated,,
B07JW9H4J139,$185.00,$499.00,63%,4.20,25,AF535RV7I3GDWBJZWB7HOLHYAUFA,$314.00,"$4,625.00",high rated,,
B07JW9H4J138,$182.00,$599.00,70%,4.00,"9,378",AGHG6WZFWKAYCOJU6QMZHYDRE54A,$417.00,"$1,706,796.00",high rated,,
B07JW9H4J128,$179.00,$500.00,64%,4.20,"92,595",AHDIDVECFGA6OQRNUBPUO6366UGQ,$321.00,"$16,574,505.00",high rated,,
B07JW9H4J129,$179.00,$799.00,78%,3.70,"2,201",AGE6O2NLNA3NUGORPU4SDK2S23QQ,$620.00,"$393,979.00",need_improvement,,
B07JW9H4J130,$179.00,$399.00,55%,4.00,"1,423",AGDR4WFX53YFXTBXAHC65MMBDERA,$220.00,"$254,717.00",high rated,,
B07JW9H4J131,$179.00,$299.00,40%,3.90,81,AF7EOXYL5K36BDP6PXF6K2TL5TPA,$120.00,"$14,499.00",need_improvement,,
B07JW9H4J132,$179.00,$399.00,55%,4.00,"1,423",AHM35ZOWV3MFJWNPDZOGEEHDWCJQ,$220.00,"$254,717.00",high rated,,
B07JW9H4J133,$179.00,$399.00,55%,4.00,"1,423",AEKOR4KOSCMLNF7H2XKEERKJ4XRQ,$220.00,"$254,717.00",high rated,,
B07JW9H4J134,$179.00,$499.00,64%,3.40,"9,385",AEGQJH2NIAS54T7WKAHKVEO4B67A,$320.00,"$1,679,915.00",need_improvement,,
B07JW9H4J135,$179.00,$499.00,64%,4.00,"1,933",AFWHK4LKZHJJVZKD23JDBSMYCTWA,$320.00,"$346,007.00",high rated,,
B07JW9H4J136,$179.00,$499.00,64%,4.10,"10,174",AEYE6GBRAGTNWEYKWB7FR7N6TDXA,$320.00,"$1,821,146.00",high rated,,
B07JW9H4J137,$179.00,$399.00,55%,4.00,"1,423",AFSG325V4OVLV4CZQO3Q4OIHYNAA,$220.00,"$254,717.00",high rated,,
B07JW9H4J127,$178.00,$210.00,15%,4.30,"2,450",AEZVOCIG5UB5RYBT7P35LXEYGNUA,$32.00,"$436,100.00",high rated,,
B07JW9H4J125,$176.63,$499.00,65%,4.10,"15,189",AECPFYFQVRUWC3KGNLJIOREFP5LQ,$322.37,"$2,682,833.07",high rated,,
B07JW9H4J126,$176.63,$499.00,65%,4.10,"15,189",AGKIML44ZYBW3KKQQ6NNGHOF63EQ,$322.37,"$2,682,833.07",high rated,,
B07JW9H4J124,$175.00,$499.00,65%,4.10,21,AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,$324.00,"$3,675.00",high rated,,
B07JW9H4J123,$173.00,$999.00,83%,4.30,"1,237",AFKKM4SXCCLJDRUQUZ6J4W7HLDYQ,$826.00,"$214,001.00",high rated,,
B07JW9H4J122,$169.00,$299.00,43%,4.40,"5,176",AGKYLNZN5SOR4LZAYWRHAAJY6JQQ,$130.00,"$874,744.00",high rated,,
B07JW9H4J121,$165.00,$165.00,0%,4.50,"1,674",AFXYPYAOFDHWH4CXSBUVX2XXIOSA,$0.00,"$276,210.00",high rated,,
B07JW9H4J117,$159.00,$595.00,73%,4.30,"14,184",AGT2U62GEVEA2CAXYALEPKOKBLAQ,$436.00,"$2,255,256.00",high rated,,
B07JW9H4J118,$159.00,$399.00,60%,4.10,"4,768",AHDNZMNGM6UT4M2VPRPLZ7EBWCOQ,$240.00,"$758,112.00",high rated,,
B07JW9H4J119,$159.00,$399.00,60%,4.10,"4,768",AFJIOGKIZE7HIIGKY7UQYGKCHUTQ,$240.00,"$758,112.00",high rated,,
B07JW9H4J120,$159.00,$180.00,12%,4.30,989,AHBISYTXOMEMKDTXVEKH57D2X3RA,$21.00,"$157,251.00",high rated,,
B07JW9H4J115,$157.00,$160.00,2%,4.50,"8,618",AEHCVDRO2RQCQNWQH25CS6227BOA,$3.00,"$1,353,026.00",high rated,,
B07JW9H4J116,$157.00,$160.00,2%,4.50,"4,428",AGND3HQB3XFX544IUGTCX3IKAEPA,$3.00,"$695,196.00",high rated,,
B07JW9H4J109,$154.00,$349.00,56%,4.30,"7,064",AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,$195.00,"$1,087,856.00",high rated,,
B07JW9H4J110,$154.00,$399.00,61%,4.20,"16,905",AF33ARIIERSZ4KGYWLBGIJO3PUQA,$245.00,"$2,603,370.00",high rated,,
B07JW9H4J111,$154.00,$339.00,55%,4.30,"13,391",AGUV3QWPJUZF72A7TRV5XZLSRP2Q,$185.00,"$2,062,214.00",high rated,,
B07JW9H4J112,$154.00,$399.00,61%,4.20,"16,905",AF63ZFTFFODG7SUOLW4HXHDUQPSA,$245.00,"$2,603,370.00",high rated,,
B07JW9H4J113,$154.00,$339.00,55%,4.30,"13,391",AHBS2L7JPLUKRD5ZJQVVSFJ4LNWA,$185.00,"$2,062,214.00",high rated,,
B07JW9H4J114,$154.00,$349.00,56%,4.30,"7,064",AGY5EGSNGK2VAYOXWLKHP5GX44YA,$195.00,"$1,087,856.00",high rated,,
B07JW9H4J108,$150.00,$599.00,75%,4.30,714,AEYREUEKXGYJ52TGYDI3BEH44BTQ,$449.00,"$107,100.00",high rated,,
B07JW9H4J1080,$150.00,$150.00,0%,4.30,"15,867",AGQFZAOQEKMAPWYU6U2R2SHO6S4A,$0.00,"$2,380,050.00",high rated,,
B07JW9H4J1067,$149.00,$999.00,85%,4.00,"1,313",AGG2AULXZCI6G44ST3BNAHRWDR5Q,$850.00,"$195,637.00",high rated,,
B07JW9H4J1068,$149.00,$499.00,70%,4.00,"7,732",AG54KGAZMF7BPHMMR7QDFEV2U5UA,$350.00,"$1,152,068.00",high rated,,
B07JW9H4J1069,$149.00,$399.00,63%,3.90,57,AG3QTVXT2ODRVKOQJJRDV5KA2F2A,$250.00,"$8,493.00",need_improvement,,
B07JW9H4J107,$149.00,$399.00,63%,4.00,"1,423",AG4UNVU75Q7SYSAHMQ7XNPAM4Y2A,$250.00,"$212,027.00",high rated,,
B07JW9H4J1070,$149.00,"$1,000.00",85%,3.90,"24,870",AFNMA3FQAONYMREOFLNYF2RV4AOA,$851.00,"$3,705,630.00",need_improvement,,
B07JW9H4J1071,$149.00,$149.00,0%,4.30,"10,833",AHEPPTU7YZ4YNMCKFBT5PG7W2CHQ,$0.00,"$1,614,117.00",high rated,,
B07JW9H4J1072,$149.00,$399.00,63%,3.50,"21,764",AFUKXJCLJNJK6S47HUN4KLGPFHCQ,$250.00,"$3,242,836.00",need_improvement,,
B07JW9H4J1073,$149.00,"$1,000.00",85%,3.90,"24,870",AHPLA3DROALHPBANLV74CKFA4UAQ,$851.00,"$3,705,630.00",need_improvement,,
B07JW9H4J1074,$149.00,$180.00,17%,4.40,644,AEKGNCGEX4A2YHHJVEYHG4WG4VUQ,$31.00,"$95,956.00",high rated,,
B07JW9H4J1075,$149.00,$399.00,63%,4.00,"1,540",AFJAEGGXB3SFKV3CIQG672BJD3HQ,$250.00,"$229,460.00",high rated,,
B07JW9H4J1076,$149.00,$499.00,70%,4.10,"25,607",AGWW6QNDSOJD7QJMPIUX6ARHJNYQ,$350.00,"$3,815,443.00",high rated,,
B07JW9H4J1077,$149.00,$999.00,85%,3.50,"2,523",AEWNF4GPHERXGZRJC3TOQRSXCQ2A,$850.00,"$375,927.00",need_improvement,,
B07JW9H4J1078,$149.00,$249.00,40%,4.00,"5,057",AFUYYV4MJWXM6FKQL6BR44OK52GA,$100.00,"$753,493.00",high rated,,
B07JW9H4J1079,$149.00,$149.00,0%,4.30,"10,833",AGGFXDLCFZMTLJJDR3ZFKEOXCFLQ,$0.00,"$1,614,117.00",high rated,,
B07JW9H4J106,$139.00,$999.00,86%,4.00,"1,313",AFJVYK4FXVGRSTSLGVUE5JGB2NVA,$860.00,"$182,507.00",high rated,,
B07JW9H4J1060,$139.00,$249.00,44%,4.00,"9,378",AGD3F3J523RVZPEJGZE7WPFJXONA,$110.00,"$1,303,542.00",high rated,,
B07JW9H4J1061,$139.00,$549.00,75%,3.90,61,AEFJC2FTSOL3UWEG42NAOBRG5VTA,$410.00,"$8,479.00",need_improvement,,
B07JW9H4J1062,$139.00,$495.00,72%,4.30,"14,185",AEYESC4XEIJ23NANPR3BK2GGXS2A,$356.00,"$1,971,715.00",high rated,,
B07JW9H4J1063,$139.00,$249.00,44%,4.00,"9,377",AE4XKNCRFDT42UVC2DCKMIXW4MVQ,$110.00,"$1,303,403.00",high rated,,
B07JW9H4J1064,$139.00,$499.00,72%,4.20,"4,971",AH6NK74TCKWVMLPVFEC44ZLT546Q,$360.00,"$690,969.00",high rated,,
B07JW9H4J1065,$139.00,$299.00,54%,3.80,"3,044",AFFITBM6PHS2QO3SI23K6T5FZJYQ,$160.00,"$423,116.00",need_improvement,,
B07JW9H4J1066,$139.00,$999.00,86%,4.00,"1,313",AFWJEGTWPLJFLEMNP6NHQWDEMR7A,$860.00,"$182,507.00",high rated,,
B07JW9H4J1059,$137.00,$160.00,14%,4.40,"6,537",AFQ3U3VBOCWRK5FO7AHRDUWWSU3Q,$23.00,"$895,569.00",high rated,,
B07JW9H4J1058,$134.00,$699.00,81%,4.10,"16,685",AFES6HMBN5CAV5HWKASX5HS743BA,$565.00,"$2,235,790.00",high rated,,
B07JW9H4J1057,$130.00,$165.00,21%,3.90,"14,778",AETT3TJOC4QSORCIDNNMRWXFQBJA,$35.00,"$1,921,140.00",need_improvement,,
B07JW9H4J1052,$129.00,$249.00,48%,4.00,"9,378",AGLYU2PCAJAWMX2SQ7Z44TQCOB5A,$120.00,"$1,209,762.00",high rated,,
B07JW9H4J1053,$129.00,"$1,000.00",87%,3.90,295,AEY5PQYPSQDGMJCPRPSLJKFM6ELA,$871.00,"$38,055.00",need_improvement,,
B07JW9H4J1054,$129.00,$449.00,71%,3.70,41,AHDANFLZ6CRP3NUAFEG5KMPPZOFQ,$320.00,"$5,289.00",need_improvement,,
B07JW9H4J1055,$129.00,$599.00,78%,4.10,265,AE2OFVZSIE6KSBAPG6GMKCER35LA,$470.00,"$34,185.00",high rated,,
B07JW9H4J1056,$129.00,$999.00,87%,4.20,491,AE5B5BRM3KRUUMGH2DOGYGFHAEAA,$870.00,"$63,339.00",high rated,,
B07JW9H4J1051,$128.31,$549.00,77%,3.90,61,AG6CREU25N6P2H7RCHNIU6GGJ5BA,$420.69,"$7,826.91",need_improvement,,
B07JW9H4J1050,$125.00,$180.00,31%,4.40,"8,053",AHFAYARHKASPMG7VH6BITH7O52SQ,$55.00,"$1,006,625.00",high rated,,
B07JW9H4J1047,$120.00,$999.00,88%,3.90,"6,491",AG775T6JDIUUYOZ5VGCCQLTCDVRQ,$879.00,"$778,920.00",need_improvement,,
B07JW9H4J1048,$120.00,$120.00,0%,4.10,"4,308",AFR3CAZ3QN2PEXO45OEKQQ2YJPTA,$0.00,"$516,960.00",high rated,,
B07JW9H4J1049,$120.00,$999.00,88%,3.90,"6,491",AGCIDEDP2GEN4VHVU6CCSRL6RF6A,$879.00,"$778,920.00",need_improvement,,
B07JW9H4J105,$120.00,$120.00,0%,4.50,"4,951",AHEE4KV3RGGHWUXGCNXJ4DMKM53A,$0.00,"$594,120.00",high rated,,
B07JW9H4J1043,$119.00,$299.00,60%,3.80,51,AEJQT5NMTAM2ZRPQDNGLOL6NTKRQ,$180.00,"$6,069.00",need_improvement,,
B07JW9H4J1044,$119.00,$299.00,60%,4.10,"5,999",AFYMFZN2MFKODDI25OZKLO36LCHA,$180.00,"$713,881.00",high rated,,
B07JW9H4J1045,$119.00,$299.00,60%,4.10,"5,999",AFCUW5JX2EZRGRGNHO65DGJ2ZNXA,$180.00,"$713,881.00",high rated,,
B07JW9H4J1046,$119.00,$499.00,76%,4.30,"15,032",AHHR537KLQY7CNKPQSL3SFUGQFYQ,$380.00,"$1,788,808.00",high rated,,
B07JW9H4J1041,$116.00,$200.00,42%,4.40,357,AHDISL5G65X3FMRD2D2ARNXONYEQ,$84.00,"$41,412.00",high rated,,
B07JW9H4J1042,$116.00,$200.00,42%,4.30,485,AG2VMF3LINMMYN5BJ7Q62SD5URUQ,$84.00,"$56,260.00",high rated,,
B07JW9H4J1038,$115.00,$499.00,77%,4.00,"7,732",AEC4ANXPPWN4RV5YG4JXEVPUXTHA,$384.00,"$889,180.00",high rated,,
B07JW9H4J1039,$115.00,$499.00,77%,4.00,"7,732",AGQNPJPVAIIWZMD7X5LKPA7WMQDQ,$384.00,"$889,180.00",high rated,,
B07JW9H4J104,$115.00,$999.00,88%,3.30,"5,692",AGBITVO2DOMNZU6DB4QF2WXXELLA,$884.00,"$654,580.00",need_improvement,,
B07JW9H4J1040,$115.00,$499.00,77%,4.00,"7,732",AFZESR4UNHIMTL2SQMFA3FJYKHAQ,$384.00,"$889,180.00",high rated,,
B07JW9H4J1037,$114.00,$120.00,5%,4.20,"8,938",AE7WYVO3LE7NWMHVORZVUYS55TJQ,$6.00,"$1,018,932.00",high rated,,
B07JW9H4J1035,$100.00,$499.00,80%,3.50,"9,638",AG6WNF3AQBACEWDTRW6UM2MALT2A,$399.00,"$963,800.00",need_improvement,,
B07JW9H4J1036,$100.00,$100.00,0%,4.30,"3,095",AGJTPXSZDYEWZM76UMJXCHUUPJSQ,$0.00,"$309,500.00",high rated,,
B07JW9H4J1020,$99.00,$800.00,88%,3.90,"24,871",AFAQLRAKYASFXOQP7MS6SZK4STIQ,$701.00,"$2,462,229.00",need_improvement,,
B07JW9H4J1021,$99.00,$800.00,88%,3.90,"1,075",AGUFJYDE6UKS5WLQYUXYVT5OTWCQ,$701.00,"$106,425.00",need_improvement,,
B07JW9H4J1022,$99.00,$499.00,80%,4.30,"42,641",AF4AWOIIGQUD4IZ6QNWXVHL6OKTQ,$400.00,"$4,221,459.00",high rated,,
B07JW9H4J1024,$99.00,$999.00,90%,4.00,"1,396",AECQPIQJEIF5ASVCNW43FEDLAATQ,$900.00,"$138,204.00",high rated,,
B07JW9H4J1025,$99.00,$171.00,42%,4.50,"11,339",AHLLRY3ISUM56WO2EJYCDE4J6E3Q,$72.00,"$1,122,561.00",high rated,,
B07JW9H4J1026,$99.00,$666.66,85%,3.90,"24,870",AF5YAAI52AMX6HOPQF2J3SOJESLA,$567.66,"$2,462,130.00",need_improvement,,
B07JW9H4J1027,$99.00,$499.00,80%,4.10,"2,451",AFROXVCIF6PZXFXLS7DLTPT2CGCQ,$400.00,"$242,649.00",high rated,,
B07JW9H4J1028,$99.00,$999.00,90%,4.40,305,AE5VN6K6A4NJNWVYSEWB62MA3GMA,$900.00,"$30,195.00",high rated,,
B07JW9H4J103,$99.00,$999.00,90%,4.10,"8,751",AHOSVRPAZVI6XRKDHV4VQKRHMV4Q,$900.00,"$866,349.00",high rated,,
B07JW9H4J1030,$99.00,$999.00,90%,4.00,"1,396",AGELGKPUVEJXOFDB3I3OCEGLRHAA,$900.00,"$138,204.00",high rated,,
B07JW9H4J1031,$99.00,$499.00,80%,4.10,"2,451",AFHU7KCA3ZL6XOL3PYSGYJM4LAZA,$400.00,"$242,649.00",high rated,,
B07JW9H4J1032,$99.00,$99.00,0%,4.30,388,AHS2AIH74SEVYE3K6Y44ZV7EASTQ,$0.00,"$38,412.00",high rated,,
B07JW9H4J1033,$99.00,$99.00,0%,4.30,"5,036",AGCKLWECKEAMHEPQZ4RSRYXBFI4Q,$0.00,"$498,564.00",high rated,,
B07JW9H4J1034,$99.00,$999.00,90%,3.80,594,AF4KTTHGNSGQHWC7BH5MSSBCULSQ,$900.00,"$58,806.00",need_improvement,,
B07JW9H4J102,$96.00,$399.00,76%,3.60,"1,796",AEC6UDCEAUIBIFHGQDQ4KR67GC4A,$303.00,"$172,416.00",need_improvement,,
B07JW9H4J1018,$95.00,$499.00,81%,4.20,"1,949",AHCS34T4DOHWPNKZ2G3W76AITIKA,$404.00,"$185,155.00",high rated,,
B07JW9H4J1019,$95.00,$499.00,81%,4.20,"1,949",AGLOZNSKAGH5XUZEAZ3FZTQ22CHQ,$404.00,"$185,155.00",high rated,,
B07JW9H4J1014,$90.00,$175.00,49%,4.40,"7,429",AEOEF4FMKNN5QZZVUQDHHKWRHCGA,$85.00,"$668,610.00",high rated,,
B07JW9H4J1015,$90.00,$100.00,10%,4.30,"3,061",AFMJG5IJKO7AFSAAXTAAHIKK4DDA,$10.00,"$275,490.00",high rated,,
B07JW9H4J1016,$90.00,$100.00,10%,4.40,"10,718",AGUM6DLWGQ2LOM4MCKXEXKBXHXCQ,$10.00,"$964,620.00",high rated,,
B07JW9H4J1017,$90.00,$100.00,10%,4.10,"6,199",AHTJVOG52ZROVUFB64P2TTWIUCYQ,$10.00,"$557,910.00",high rated,,
B07JW9H4J1010,$89.00,$800.00,89%,3.90,"1,075",AGJ42BXEHWTZHDEWDT6WH6PRY62A,$711.00,"$95,675.00",need_improvement,,
B07JW9H4J1011,$89.00,$599.00,85%,4.30,"2,351",AG2X6MXVRQJD5VE7SYKNUNWVOQRQ,$510.00,"$209,239.00",high rated,,
B07JW9H4J1012,$89.00,$499.00,82%,4.10,"9,340",AGMR74PGVNG5IU7X25GJGDAT63TA,$410.00,"$831,260.00",high rated,,
B07JW9H4J1013,$89.00,$99.00,10%,4.20,241,AECUHYUPESWI2DB5JMEZQF77VWOA,$10.00,"$21,449.00",high rated,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
